id,tweet,label
635,şüphesiz siz sizden öncekilerin yaşam modellerini karışı karışına takip edeceksiniz ey allah'ın resulü yahudi ve hristiyanların mı kastediyorsunuz o da şöyle buyurdu başka kim olabilir #arasbulutiynemli,hiçbiri
636,filistinliler ve filistin yönetimini birbirinden ayıramayan arkadaşlar için #filistin #israil #yahudi #filistinyonetimi #hamas #hizbullah #gazze #antisemitizm,hiçbiri
637,bugün müşterime ilahiyat fakültesi karşısından ev gösterdim. bu muhitten nefret ediyorum işim olmasa durmam buralarda dedi. neden dedim. ilahiyatı sevmiyorum dedi. yahudi misiniz diye sordum. yok canım elhamdülillah müslümanım dedi. 3-5 saniye sessizce bakışıp dağıldık.,nefret
638,müslüman yahudiye bıçağı dayar son duanı yap der yahudi yahu hayırdır müslüman siz isa'yı öldürmüşsünüz yahudi yahu o 1000 yıl önceydi müslüman olsun ben yeni duydum canan kaftancıoğlu ile hiç uyuşmayız ama 7 sene evvelki twite geçen yıl dava açarsanız bu siyasidir!,hiçbiri
639,cumhuriyetin ilk dönemleri tr sınırları içindeki yahudi asıllı vatandaş sayısı 700 bin ila bir milyon arası. yüzbinlercesi ispanya'nın yaptığı temizlik esnasında gemilerle osmanlı topraklarına geldi. #uefatoprotectffp,hiçbiri
640,okullar açılıyor herkeste bir heyecan ve mutluluk. ya filistinde! #filistin'li öğrenciler geçenlerde çıkarılan yasalara dayanarak hazırlanan müfredata göre ülkelerinin #yahudi devleti olduğunu bunu inkarın suç olduğunu ve kendilerinin 2. sınıf olduğunu okuyacaklar.,hiçbiri
641,rothschild dünya merkez bankacılığı sisteminin franchise'rıdır. rothschilds liderliğindeki çoğunlukla kabalist masonik yahudi bankacılık ailelerinin sendikası.,hiçbiri
642,ben çocuğumu kur'ana göre büyütmek istemiyorum. anayasanın hükümlerine uysun vatanını sevsin bilime merak duysun kitap okusun ve tüm dinlere karşı eşit mesafede olsun istiyorum. çocuğum müslüman yahudi hristiyan olmasın. insan olsun istiyorum.,hiçbiri
643,önce sosyalistler için geldiler ben sosyalist olmadığım için sesimi çıkarmadım. sonra sendikacılar için geldiler sendikacı olmadığım için sesimi çıkarmadım. sonra yahudiler için geldiler yahudi olmadığım için sesimi çıkarmadım. sonra benim için geldiklerinde benim için sesini,hiçbiri
644,iii. murat da osmanlı tarihinde safiye sultan diye bilinen bafo'ya iyice tutulmuştu. safiye sultan'ın bir dediği iki olmuyordu. ancak iii. murat'ın bir de çokbilmiş anası vardı yahudi kökenli olduğu söylenen nurbanu sultan…,hiçbiri
645,efendimiz sav in medine'ye hicretlerinde yahudi kabileleri burada mevcut bulunuyordu bunlar beni kaynuka kaynuka oğulları beni nadir nadir oğulları beni kureyza kureyza oğulları efendimiz bunlarla antlaşma imzalanmasına rağmen hiç biride uyum sağlamadığı için çıkarıldılar.,hiçbiri
646,sonsuzlukta onlarla bir hesabımız var elbet ama emevi öğretisinde müslüman katolik öğretisinde hristiyan siyonist öğretisinde yahudi gibi her şeyi öteki bir dünyaya bırakmış değiliz. biz bu dünyada tanrının adalet kılıcı olmaya yemin ettik. hepinizle burada hesabımız var.,hiçbiri
647,ukrayna'nın 80.000 nüfuslu ufak kenti uman her sene roş aşana döneminde dünyanın her yerinden gelen binlerce yahudi turiste ev sahipliği yapıyor. uman dünya tarihinin ve yahudi dünyasının en tanınmış din adamlarından biri olan haham nachman'ın memleketi.,hiçbiri
648,çin atasözü der ki 2 yahudi yan yana gelse şirket 2 türk yanyana gelse devlet kurar ne mutlu türküm diyene,hiçbiri
649,"kürtler söz konusu olunca muhafazakar medya 2 değil çok yüzlüdür! bunu dindar barzanilere karşı takındıkları tavırdan biliyoruz. bir överler. bir ""yahudi"" yapar söverler! hdpkk'ye karşı direnen analar konusunda da samimi değiller. yarın o anaları hedef alırlarsa şaşırmam!",nefret
650,bu toprakları tüm farklılıklardan mahrum bıraktınız da ne geçti elinize? rum'a ermeni'ye yahudi'ye süryani'ye bu topraklardan yaşama hakkı vermediniz. elinizde kalandan memnun musunuz?,hiçbiri
651,devlete silah doğrultan kürdün de islam'a söven türkün de gelmişmiş geçmişini. ne tesadüf her ikisi de sol kafa yahudi kafa. bok kafa.,nefret
652,işinize gelince çok güzel susarsınız chp'li solcu kemalist pkk sevici yahudi artıkları!,nefret
653,alın size çivi gibi tarihi soru hz süleyman normalde büyük yahudi kralı fetihci katliamcı in fethettiği toprakların sınırları neresi bugünkü bop dedikleri proje nedir? süleyman'ın sınırları israiloğulları'nın rüyası mı ? güvenli bölge kimin güvenliği? eş başkan kim nerede,saldırgan
654,yahudi cenazesinin önünde ayağa kalkan bir peygamberin ümmeti işte böyle olur. helal olsun sana yusuf abi. severiz sevmeyiz ama adaletsizlik haksızlık karşısında da kim olursa olsun yanında dururuz. dipnot teşbihte hata olmasın canan hanımın inancına hakaret etmedik etmeyiz.,hiçbiri
655,"yahudi alimleri müşriklere dediler ki ""o kimseye geçmişteki o genç delikanlıların hayret edilecek maceraları ne idi? yeryüzünün doğusuna batısına kadar ulaşan dönüp dolaşan zatın kıssası ne idi? ruhun mahiyeti nedir? sorularını sorun. eğer bu sualleri cevaplandırırsa",hiçbiri
656,bir yahudi alim islam'ı seçer. ve peygamberin kendisini sormasını söyler. övgüyle bahsedenler. o müslüman olursa kendilerinin de olacağını söylerler. o çıkıp müslüman olduğunu söyleyince hakaret eder iftira atarlar. iste chp zihniyeti tam da budur. dün övdükleri feyzioğlu ya bugün,nefret
657,#bfren almanlar sanayide yahudi mantığı ile çalışırlar yani o noktada milliyetçilerdir. kendi malını kullanır zaten #bfren ile anlaşmayı imzaladı fabrika bulgaristan'da olsa ne yazar türkiye'de olsa ne yazar. illa ki #bfren sistemlerini kullanacaktır.,hiçbiri
658,türk futbolunda düzen kalmadı çünkü yahudi lobisi sardı,nefret
659,gayr-ı müslim kelimesi çok ırkçı ve ötekileştirici bir kelime sanki olması gereken müslüman olmakmış da olmayanlara gayr-ı müslim deniliyor o inançların hepsinin ismi var yahudi hristiyan süryani keldani yezidi vs... gayr-ı müslim kelimesi gayr-ı haklı bir bir kelime...,hiçbiri
660,baba niye tahammül ediyorsunuz bas düğmeye sok tankları ypg'nin böğrüne! gebertilen her leşi amerikan bayrağına sarıp ülkesine gönderin. yoksa ekrandan halkı sokağa davet edin gereğini nasıl yapacaklarını görürsünüz. önce amerikan yahudi elçilikleri...,hiçbiri
661,şerefsiz namussuz yahudi uşağı...,nefret
662,paris'in göbeğindeki bu tabelalar nazi işgali sırasında işbirlikçi fransızların ses çıkarmaması sonucu toplama kamplarına gönderilip orada ölen yahudi çocukların anısına yapılmış zalimler ve sessiz kalanların yaptıkları yanlarına kalmadı kalmayacak #susamam #unutmadım #olay,hiçbiri
663,islam'a saldırmak adına ateist ayaklarına yatan grup çoğunlukla yahudi kökenlidir 1500 yılında ispanya'dan sürülen yüz binlerce yahudiyi osmanlı kabul etti ve o zamandan beri içimizdeler. #susamam,nefret
664,kadem denen baş belası!... 2018'de türkiye'de her 3 evlilikten biri boşanma ile sonuçlanmış. 2018 istatistiği evlenme 553.202 boşanma 142.448. çıkardıkları 6284 kanunu ile aileleri hedef alan akp bir yahudi cesaret madalyası daha haketti. canan kaftancıoğlu,nefret
665,o kıyafet yahudi kıyafeti bu bir ikincisi ise o kıyafet gizemli yapıyor kadını son olarak meraklısı olduğunuz bu aptallığınızı arabistan da özgürce uygulayabilecekken neden ait olduğunuz yere gitmek yerine ülkenin içine s...çmaya çalışıyorsunuz ki gerizekalılar,saldırgan
666,işte istedikleri gelecek kindar nesil (!) 21.yy da anlamını bilmedikleri arapça metinleri ortodoks yahudi dua tekniğiyle sallana sallana ezberleyen beyni bünyesini terketmiş mankurt islamcı veletler,nefret
667,abdülhamit yahudilerden nefret mi ediyordu? #payitahtabdülhamid #abdulhamit #abdulhamithan #sultanabdulhamit #antisemitism #antisemitizm #yahudi #osmanli #bekaa,hiçbiri
668,"ilkokulları ziyaret eden israil başbakanı binyamin netanyahu 1. sınıflara işgal sözü verdi. netanyahu sınıfta yaptığı konuşmada ""yahudi egemenliğini israil toprağı ve israil devletinin bir parçası olarak tüm topluluklara uygulayacağız"" katiller böyle yetişiyor",hiçbiri
669,sizden başka ne beklenir. yahudi sempatizanları. şerref...,nefret
670,el hatib yahudi yerleşim komitesi kudüs'ü yahudileştirmeye çalışıyor,hiçbiri
671,"ya gören de sanacak ki ermeni'yi rum'u yahudi'yi ""temizlemeden"" önce bu ülke norveç'ti her şey çok güzeldi. o insanlara tüm bunları yapanların ülkesi zaten ne kadar güzel olabilir ki? burası hep böyleydi. gidenler büyük resimde bir şeyi değiştirmedi ne yazık ki ohannes bey",hiçbiri
672,yahudi derken de kendi halindeki musevi vatandaşlar değil siyonist ve münafık sabetay cenahtır kastettiğimiz. haddizatında vaktiyle filistin'e göçü hızlandırmak için büyükbaş siyonistlerin ve sabetayların bazı zulümlerinden bir kısım museviler de payını almıştır...,hiçbiri
673,osmanlı'nın bu topraklara kabul ettiği yüzbinlerce yahudi her zaman olduğu gibi isimleri değiştirdi müslüman görüntüsüne girdi ve yüzyıllardır aramızda aleyhimize çalışıyorlar bunu anlamadan memlekette dönen dolapları anlayamazsınız #annelerleberaberizyasen,nefret
674,hristiyan yahudi musevi deist ve ateistler onlaynnn mı?,hiçbiri
675,bir moda çocuğu olarak ermeni'den yahudi'sine herkesle barış içinde birbirimizden farklı olmadığımız fikriyle büyüyen biri olarak dilerim ki artık bu ayrımcılıklar geride kalır. ancak bu utanç hiç geride kalamayacak. #67eylül,hiçbiri
676,bakın yeni katiller sırada bile. yalnız ara ki ermeni yahudi hele de rum bulasın da katledesin. bu katillerin de işi zor empati yapalım.,hiçbiri
677,zirvede bir keçi... belki bir koyun belki de bir öküz... belki bir yağmur damlası belki minik bir yahudi tanesi...,hiçbiri
678,öyle bir gasp şebekesi ile karşı karşıya devlet ve türk milleti. ne olduğu kim olduğu belirsiz yığınlara da yoksul halkın parası ile kiralık araç clio tahsis edilmiş. bundan sonra sırada suriyeliler olabilir hatta arap ermeni yahudi yakınlarınızı da bekliyoruz. lütfen!,nefret
679,ortalama türk insanında 20'den fazla gen grubu bulunmakta. j2 %24 anadolu roma anadolu halkları yunan hitit frig gibi r1b %16 doğu avrupa rus hazar bölgesi g %11 kafkas halkları gürcüler ermeniler çerkesler e3b %9 sami arap ve yahudi r1a %7 batı avrupa,hiçbiri
680,arada sorarım günü geldi gene sorayım. ermeni'yi rum'u yahudi'yi temizlediniz. geri kalan memlekette siz size nasılsınız eğleniyor musunuz gençler? allah neşenizi bozmasın.,hiçbiri
681,chabad nwo gündemini besleyen yahudi ırkçılığının bir tezahüründen başka bir şey değildir. israil'in kurucusu ve eski başbakanı david ben gurion yahudileri bir dünya hükümetinin illuminati satanic nwo rüyasının merkezinde bulunduğunu düşünüyordu.,hiçbiri
682,yahudiler için ve aslında yahudi halkının bir tezahürü olan yahudi tanrısı yhvh tarafından yaratıldı. bir yahudi'nin bir tırnağı chabad'a göre yahudi olmayan dünya nüfusunun avrupalılar müslümanlar asyalılar ve afrikalılar dahil hepsinden daha değerlidir.,hiçbiri
683,insan olmak... iyi bir sünni iyi bir alevi iyi bir müslüman iyi bir yahudi iyi bir ateist iyi bir türk iyi bir laz iyi bir çerkes iyi bir kürt iyi bir göçmen olmadan önce iyi bir insan olmalıyız... çünkü iyi bir insan sokakta merhaba demek,hiçbiri
684,"gentiles yahudi olmayanlar gözlerinde ruhu olmayan hayvanlardır. ""yahudi ruh"" tanrı enkarnesidir. her yahudi etten bir ""tanrı"" dır.",nefret
685,filistin'de 2 tane gencecik kardeşim mescidi aksa girişinde yahudi polislere saldırıyor ve oracıkta öldürülüyor. özgürlük için islamiyet için... mekanınız cennet olsun yiğitler şehadetiniz kabul olsun inşallah,hiçbiri
686,değerli canlar canan kaftancıoğlu yalnız kalmayacak yahudi lobisine canan kaftancıoğlu'nu teslim edemeyiz insanlık suçu işleyenlerin ise sonu kaddafi saddam hüseyin gibi olacak abd en iyi müttefikinin başkanını halka idam ettirir,nefret
687,yahudi canan'a hapis kararı çıkmış darısı hain ermeni imamoğlu'na,nefret
688,canan kaftancıoğlu'na yaklaşık 10 yıl hapis cezası verildi ses yine ne kadar ermeni yahudi ateist putperest müptezel varsa onlardan çıktı! canan'ı savunanların alayı pkk sevicilerdir! bu kadının türkiye ile chp ile zaten bir alakası yoktu! neyse hapiste helal et yer,nefret
689,naziler önce komünistleri tutukladı komünist değilim diye ses çıkarmadım. sonra yahudileri tutukladılar yahudi değilim diye ses çıkarmadım. sosyal demokratları tutukladılar savunmak bana mı kaldı dedim ses çıkarmadım. beni tutuklamaya geldiklerinde çevremde kimse kalmamıştı.,hiçbiri
690,ilhami usta yahudi birine iş yapıyor! onun tanıdığı başka bir yahudiye de iş yapmış evvelden! diyor ki sizin komşudan alacağım epey bir para var bir yıldan fazla beni sallıyor arıyorum açmıyor. bir kağıda not yazıp zarfa koyup bunu ona ver eğer vermezse paranı gel ben vereceğim diyor!,hiçbiri
691,22 oğulları da yahudi inancında olmayabilirler ancak kan bağından ve aile geleneğinden dolayı sabetaycı etkisi ve bağlaşıklığı hayatlarında her zaman önemli bir parametredir.,hiçbiri
692,20 dolayısıyla koç ailesinin bugünkü üçüncü neslinde hem anne hem baba tarafından yahudi kanı vardır. 21 bir yanlış anlamaya sebep olmamak için rahmi bey'in cuma namazlarına giden bir müslüman olduğunu söylemeliyim bunun takiyye olmadığını düşünüyorum.,hiçbiri
693,örneğin şimdiki koç holding'in ceo'su bülent özaydınlı orgeneral irfan özaydınlı'nın oğludur mehmet ali berkman tuğrul kutadgobilik arçelik'in genel müdürü nedim esgin hasan bengü mehmet ali neyzi mehmet barmanbek yahudi asıllıdır,hiçbiri
694,2 vehbi koç nah müslüman türk'tür emanuel karasu'nun torunu yahudi sabetayist ve ispanya'dan göç etmiş gelmişler... 3 peki acaba şirketlerinin üst düzey yöneticilerinin çoğunluk yahudi asıllı olmasının,hiçbiri
695,adam boşuna mı o kadar döviz stoklamış ... konuşacak kiiii dövizi değerlensin insan bile bile zarar eder mi... ama söyleyeyim o döviz stoklayanlara mezara para girişi yasak ister ateist ister hristiyan ister yahudi ister müslüman ol hiçbir inanışta öldükten sonra para işe yaramıyor,hiçbiri
696,bugün türkiye'de inkılap tarihi dersinde rum ermeni yahudi ve zararlı cemiyetlerden bahsedilir de bu cemiyetlerin arkasındaki mason cemiyetleri neden gizlenir? mason cemiyetleri zararlı değil idiyse atatürk neden kapattı?,hiçbiri
697,hayat o kadar berbat ki hiç doğmamak daha iyi olurdu. kim o kadar şanslı ki? yüz binde bir bile değil yahudi sözü,hiçbiri
698,dalga geçiyor resmen kadın. bu hdp'li vekiller ermeni ve yahudi. duyarsızlıkları bundan. e be kadın senin de evladın var. senin de farklı şekilde ciğerin yanar.,nefret
699,acaba filistinliler kime ihanet etti? abdülhamit'in yalnızlığı yazımız #abdulhamit #abdulhamithan #payitahtabduelhamid #israil #filistin #yahudi #theodorherzl #filistinyalanlari #israel,nefret
700,yahudi yıllarca türk milletine sabunu hacı şakir diye yutturdu... şimdi ise ekrem'i imamın çocuğu diye!,nefret
701,gazeteci metin duran serbest bırakıldı. bu konuda mardin kamu yetkililerinin yardımlarına teşekkür ediyoruz. biz eleştirilmesi gereken yerde eleştiriyoruz. arkadaşlar bana gelen vakalarda ayrım da yapmıyoruz sağcı solcu türk kürt dindar ateist benim için kesinlikle farketmiyor!,hiçbiri
702,benim anladığım 80'ler ve 90'larda çocuk olup bugün laik ateist olanların çoğu o dönem kuran kursuna gitmişken ne hikmetse o zamanın çocuğu bugünün islamcıları zulüm yüzünden gidememiş.,hiçbiri
703,"her içki içen ateist sarışına ""sen türke benzemiyorsun"" diyen basmakalıp önyargılıların artık şu gerçekle yüzleşmesi gerekiyor onlar türk'e benzemiyor değil türkler birbirine benzemiyor. ve böylesi hepsinin birbirine benzemesinden daha iyi...",hiçbiri
